Date,Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition
2024-09-15,3:50 AM,73 °F,64 °F,73 %,ENE,3 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy
2024-09-15,4:20 AM,75 °F,63 °F,65 %,VAR,2 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,4:50 AM,73 °F,64 °F,73 %,NE,3 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,5:20 AM,73 °F,64 °F,73 %,VAR,2 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,5:50 AM,73 °F,68 °F,83 %,N,7 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,6:20 AM,73 °F,68 °F,83 %,NE,10 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,6:50 AM,73 °F,68 °F,83 %,NNE,12 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,7:20 AM,73 °F,68 °F,83 %,NE,10 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,7:50 AM,73 °F,70 °F,88 %,NNE,12 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,8:20 AM,73 °F,68 °F,83 %,NNE,10 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,8:50 AM,75 °F,70 °F,83 %,NNE,12 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2024-09-15,9:20 AM,77 °F,70 °F,78 %,NNE,10 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2024-09-15,9:50 AM,79 °F,70 °F,74 %,NE,8 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2024-09-15,10:20 AM,79 °F,68 °F,69 %,NE,6 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
2024-09-15,10:50 AM,79 °F,68 °F,69 %,VAR,3 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
2024-09-15,11:20 AM,79 °F,68 °F,69 %,SSW,5 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
2024-09-15,11:50 AM,81 °F,68 °F,65 %,ENE,5 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
2024-09-15,12:20 PM,81 °F,64 °F,58 %,WSW,6 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
2024-09-15,12:50 PM,82 °F,64 °F,54 %,WSW,9 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
2024-09-15,1:03 PM,79 °F,61 °F,54 %,WSW,17 mph,32 mph,29.34 in,0.0 in,Mostly Cloudy
2024-09-15,1:08 PM,75 °F,61 °F,61 %,WSW,21 mph,32 mph,29.37 in,0.0 in,
2024-09-15,1:20 PM,72 °F,64 °F,78 %,WSW,12 mph,0 mph,29.37 in,0.0 in,
2024-09-15,1:50 PM,75 °F,66 °F,73 %,W,14 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,2:20 PM,75 °F,64 °F,69 %,NNW,18 mph,0 mph,29.37 in,0.0 in,Mostly Cloudy
2024-09-15,2:50 PM,73 °F,63 °F,69 %,N,21 mph,0 mph,29.37 in,0.0 in,
2024-09-15,3:20 PM,75 °F,63 °F,65 %,N,13 mph,0 mph,29.37 in,0.0 in,Partly Cloudy
2024-09-15,3:50 PM,75 °F,61 °F,61 %,NNW,8 mph,0 mph,29.37 in,0.0 in,Partly Cloudy
2024-09-15,4:20 PM,75 °F,61 °F,61 %,NNW,8 mph,0 mph,29.37 in,0.0 in,Partly Cloudy
2024-09-15,4:50 PM,75 °F,63 °F,65 %,NNW,8 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2024-09-15,5:20 PM,75 °F,63 °F,65 %,NNW,10 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2024-09-15,5:50 PM,73 °F,61 °F,65 %,N,12 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2024-09-15,6:20 PM,72 °F,61 °F,69 %,N,14 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2024-09-15,6:50 PM,70 °F,61 °F,73 %,NNE,10 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2024-09-15,7:20 PM,70 °F,61 °F,73 %,NE,9 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2024-09-15,7:50 PM,68 °F,61 °F,78 %,NNE,10 mph,0 mph,29.40 in,0.0 in,Partly Cloudy
2024-09-15,8:20 PM,68 °F,61 °F,78 %,NE,9 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-15,8:50 PM,68 °F,63 °F,83 %,ENE,10 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-15,9:20 PM,66 °F,63 °F,88 %,NE,9 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-15,9:50 PM,66 °F,63 °F,88 %,NE,9 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-15,10:20 PM,66 °F,63 °F,88 %,NE,9 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-15,10:50 PM,66 °F,61 °F,83 %,NE,7 mph,0 mph,29.46 in,0.0 in,Fair
2024-09-15,11:20 PM,66 °F,61 °F,83 %,NE,7 mph,0 mph,29.46 in,0.0 in,Fair
2024-09-15,11:50 PM,66 °F,63 °F,88 %,NE,7 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,12:20 AM,66 °F,61 °F,83 %,NE,7 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,12:50 AM,66 °F,61 °F,83 %,NE,6 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,1:20 AM,66 °F,61 °F,83 %,E,7 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,1:50 AM,64 °F,61 °F,88 %,ENE,5 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,2:20 AM,64 °F,61 °F,88 %,NNE,7 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,2:50 AM,64 °F,61 °F,88 %,NE,7 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,3:20 AM,64 °F,61 °F,88 %,NE,6 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,3:50 AM,64 °F,61 °F,88 %,NNE,3 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,4:20 AM,64 °F,61 °F,88 %,ENE,3 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,4:50 AM,64 °F,61 °F,88 %,ENE,3 mph,0 mph,29.43 in,0.0 in,Fair
2024-09-16,5:20 AM,64 °F,61 °F,88 %,ENE,2 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,5:50 AM,66 °F,61 °F,83 %,ENE,5 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,6:20 AM,64 °F,61 °F,88 %,NE,6 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,6:50 AM,63 °F,59 °F,88 %,ENE,6 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,7:20 AM,64 °F,59 °F,83 %,ENE,5 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,7:50 AM,66 °F,61 °F,83 %,NE,3 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,8:20 AM,68 °F,61 °F,78 %,VAR,2 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,8:50 AM,68 °F,61 °F,78 %,VAR,1 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,9:20 AM,68 °F,61 °F,78 %,VAR,2 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,9:28 AM,68 °F,61 °F,78 %,WSW,3 mph,0 mph,29.46 in,0.0 in,
2024-09-16,9:50 AM,68 °F,63 °F,83 %,WNW,9 mph,0 mph,29.46 in,0.0 in,
2024-09-16,10:20 AM,68 °F,63 °F,83 %,NNW,5 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2024-09-16,10:50 AM,72 °F,61 °F,69 %,VAR,2 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2024-09-16,11:20 AM,73 °F,61 °F,65 %,VAR,3 mph,0 mph,29.46 in,0.0 in,Mostly Cloudy
2024-09-16,11:50 AM,75 °F,59 °F,57 %,VAR,3 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,12:20 PM,77 °F,57 °F,50 %,VAR,3 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,12:50 PM,77 °F,54 °F,44 %,W,7 mph,0 mph,29.43 in,0.0 in,Partly Cloudy
2024-09-16,1:20 PM,77 °F,52 °F,41 %,VAR,6 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,1:50 PM,79 °F,54 °F,42 %,SW,9 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,2:20 PM,79 °F,52 °F,39 %,VAR,8 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,2:50 PM,79 °F,52 °F,39 %,VAR,5 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,3:20 PM,81 °F,54 °F,39 %,W,13 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,3:47 PM,79 °F,59 °F,51 %,NNE,14 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,3:50 PM,79 °F,59 °F,51 %,NE,13 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,4:20 PM,77 °F,57 °F,50 %,NNE,10 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,4:50 PM,75 °F,59 °F,57 %,NE,13 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,5:20 PM,77 °F,61 °F,57 %,NNE,13 mph,0 mph,29.46 in,0.0 in,Partly Cloudy
2024-09-16,5:50 PM,75 °F,59 °F,57 %,NNE,14 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2024-09-16,6:20 PM,73 °F,59 °F,61 %,NNE,13 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2024-09-16,6:50 PM,73 °F,61 °F,65 %,NE,16 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2024-09-16,7:20 PM,72 °F,61 °F,69 %,NE,14 mph,0 mph,29.49 in,0.0 in,Partly Cloudy
2024-09-16,7:50 PM,72 °F,59 °F,64 %,NE,13 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2024-09-16,8:20 PM,70 °F,61 °F,73 %,NE,13 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2024-09-16,8:50 PM,70 °F,61 °F,73 %,NE,12 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2024-09-16,9:20 PM,70 °F,61 °F,73 %,NE,10 mph,0 mph,29.52 in,0.0 in,Partly Cloudy
2024-09-16,9:50 PM,68 °F,61 °F,78 %,NE,8 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2024-09-16,10:20 PM,68 °F,61 °F,78 %,NNE,8 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2024-09-16,10:50 PM,68 °F,59 °F,73 %,NE,8 mph,0 mph,29.55 in,0.0 in,Partly Cloudy
2024-09-16,11:20 PM,68 °F,61 °F,78 %,NE,9 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-16,11:50 PM,68 °F,59 °F,73 %,NE,8 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,12:20 AM,68 °F,59 °F,73 %,NE,8 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,12:50 AM,68 °F,59 °F,73 %,NE,8 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,1:20 AM,68 °F,59 °F,73 %,NE,8 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,1:50 AM,66 °F,59 °F,78 %,NNE,9 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,2:20 AM,66 °F,59 °F,78 %,NNE,8 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,2:50 AM,66 °F,59 °F,78 %,NE,7 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,3:20 AM,66 °F,59 °F,78 %,NE,7 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,3:50 AM,66 °F,61 °F,83 %,NE,7 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,4:20 AM,64 °F,59 °F,83 %,NE,6 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,4:50 AM,64 °F,59 °F,83 %,ENE,6 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,5:20 AM,63 °F,59 °F,88 %,ENE,7 mph,0 mph,29.55 in,0.0 in,Fair
2024-09-17,5:50 AM,63 °F,59 °F,88 %,ENE,5 mph,0 mph,29.58 in,0.0 in,Fair
2024-09-17,6:20 AM,64 °F,59 °F,83 %,NE,7 mph,0 mph,29.58 in,0.0 in,Fair
2024-09-17,6:50 AM,63 °F,59 °F,88 %,NNE,9 mph,0 mph,29.58 in,0.0 in,Fair
2024-09-17,7:20 AM,64 °F,59 °F,83 %,NE,7 mph,0 mph,29.61 in,0.0 in,Fair
2024-09-17,7:50 AM,64 °F,61 °F,88 %,NE,7 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2024-09-17,8:20 AM,66 °F,61 °F,83 %,NE,9 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2024-09-17,8:50 AM,70 °F,61 °F,73 %,NE,9 mph,0 mph,29.61 in,0.0 in,Partly Cloudy
2024-09-17,9:20 AM,72 °F,63 °F,73 %,NE,10 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,9:50 AM,73 °F,63 °F,69 %,ENE,12 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,10:20 AM,75 °F,61 °F,61 %,ENE,14 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,10:50 AM,77 °F,61 °F,57 %,ENE,12 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,11:20 AM,75 °F,59 °F,57 %,NE,14 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,11:50 AM,77 °F,59 °F,54 %,NNE,12 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,12:20 PM,79 °F,59 °F,51 %,NE,12 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,12:50 PM,77 °F,59 °F,54 %,NNE,14 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,1:20 PM,79 °F,59 °F,51 %,NE,12 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,1:50 PM,77 °F,59 °F,54 %,NNE,18 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-17,2:20 PM,77 °F,59 °F,54 %,N,17 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-17,2:50 PM,77 °F,57 °F,50 %,NNE,17 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-17,3:20 PM,77 °F,59 °F,54 %,NNE,18 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,3:50 PM,79 °F,59 °F,51 %,NE,18 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,4:20 PM,77 °F,61 °F,57 %,NE,20 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-17,4:50 PM,75 °F,61 °F,61 %,NNE,18 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-17,5:20 PM,75 °F,61 °F,61 %,NNE,20 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-17,5:50 PM,73 °F,59 °F,61 %,NNE,21 mph,0 mph,29.67 in,0.0 in,
2024-09-17,6:20 PM,73 °F,59 °F,61 %,NNE,17 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-17,6:50 PM,72 °F,59 °F,64 %,NE,18 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-17,7:20 PM,72 °F,59 °F,64 %,NE,15 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-17,7:50 PM,70 °F,59 °F,68 %,NNE,15 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-17,8:20 PM,70 °F,59 °F,68 %,NNE,15 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-17,8:50 PM,70 °F,59 °F,68 %,NNE,14 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-17,9:20 PM,70 °F,59 °F,68 %,NNE,13 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-17,9:50 PM,68 °F,59 °F,73 %,NNE,13 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-17,10:20 PM,68 °F,59 °F,73 %,NE,10 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-17,10:50 PM,66 °F,59 °F,78 %,NE,9 mph,0 mph,29.72 in,0.0 in,Fair
2024-09-17,11:20 PM,66 °F,59 °F,78 %,NE,9 mph,0 mph,29.72 in,0.0 in,Fair
2024-09-17,11:50 PM,66 °F,59 °F,78 %,NE,10 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,12:20 AM,66 °F,59 °F,78 %,NE,9 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,12:50 AM,64 °F,59 °F,83 %,NE,8 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,1:20 AM,64 °F,59 °F,83 %,NNE,8 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,1:50 AM,64 °F,59 °F,83 %,ENE,6 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,2:20 AM,63 °F,59 °F,88 %,NE,7 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,2:50 AM,63 °F,59 °F,88 %,NE,8 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,3:20 AM,63 °F,59 °F,88 %,NE,6 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,3:50 AM,63 °F,59 °F,88 %,NE,6 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,4:20 AM,63 °F,59 °F,88 %,NE,5 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,4:50 AM,63 °F,57 °F,82 %,NE,6 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,5:20 AM,64 °F,59 °F,83 %,NNE,8 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-18,5:50 AM,63 °F,59 °F,88 %,NE,7 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-18,6:20 AM,63 °F,57 °F,82 %,NE,7 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-18,6:50 AM,63 °F,57 °F,82 %,NE,8 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,7:20 AM,64 °F,59 °F,83 %,NE,7 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,7:50 AM,66 °F,59 °F,78 %,NE,6 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,8:20 AM,68 °F,59 °F,73 %,NE,6 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,8:50 AM,70 °F,59 °F,68 %,NE,5 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,9:20 AM,72 °F,59 °F,64 %,E,6 mph,0 mph,29.70 in,0.0 in,Fair
2024-09-18,9:50 AM,72 °F,59 °F,64 %,E,7 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2024-09-18,10:20 AM,73 °F,61 °F,65 %,ENE,9 mph,0 mph,29.70 in,0.0 in,Partly Cloudy
2024-09-18,10:50 AM,75 °F,59 °F,57 %,NE,12 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy
2024-09-18,11:20 AM,75 °F,59 °F,57 %,NNE,9 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,11:50 AM,75 °F,59 °F,57 %,NE,10 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,12:20 PM,77 °F,59 °F,54 %,NE,9 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,12:50 PM,79 °F,57 °F,47 %,NE,13 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,1:20 PM,77 °F,59 °F,54 %,ENE,13 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,1:50 PM,79 °F,57 °F,47 %,NE,13 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,2:20 PM,79 °F,59 °F,51 %,NE,12 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,2:50 PM,81 °F,59 °F,48 %,NNE,12 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,3:20 PM,77 °F,57 °F,50 %,NE,13 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-18,3:50 PM,79 °F,59 °F,51 %,NE,15 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-18,4:20 PM,79 °F,59 °F,51 %,NNE,16 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-18,4:50 PM,75 °F,59 °F,57 %,NE,18 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-18,5:20 PM,75 °F,61 °F,61 %,NNE,15 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-18,5:50 PM,73 °F,63 °F,69 %,NE,20 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy
2024-09-18,6:20 PM,73 °F,63 °F,69 %,NE,20 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,6:50 PM,72 °F,63 °F,73 %,NE,17 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,7:20 PM,72 °F,63 °F,73 %,NE,17 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,7:50 PM,72 °F,61 °F,69 %,NE,18 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,8:20 PM,72 °F,61 °F,69 %,NE,17 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,8:50 PM,70 °F,61 °F,73 %,NE,18 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,9:20 PM,70 °F,59 °F,68 %,NE,16 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,9:50 PM,70 °F,59 °F,68 %,NE,14 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,10:20 PM,70 °F,59 °F,68 %,NNE,14 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,10:50 PM,70 °F,59 °F,68 %,NE,15 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,11:20 PM,70 °F,59 °F,68 %,NE,13 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-18,11:50 PM,70 °F,59 °F,68 %,NNE,14 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-19,12:20 AM,70 °F,61 °F,73 %,NNE,14 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-19,12:50 AM,68 °F,61 °F,78 %,NNE,14 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-19,1:20 AM,68 °F,59 °F,73 %,NNE,13 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy
2024-09-19,1:50 AM,68 °F,59 °F,73 %,NNE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,2:20 AM,68 °F,59 °F,73 %,NNE,10 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,2:50 AM,68 °F,59 °F,73 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,3:20 AM,64 °F,59 °F,83 %,ENE,8 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,3:50 AM,64 °F,59 °F,83 %,NE,8 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,4:20 AM,64 °F,59 °F,83 %,NE,9 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,4:50 AM,66 °F,59 °F,78 %,NNE,10 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,5:20 AM,66 °F,59 °F,78 %,NNE,10 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,5:50 AM,66 °F,59 °F,78 %,NNE,10 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,6:20 AM,66 °F,57 °F,73 %,NNE,12 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,6:50 AM,66 °F,57 °F,73 %,NE,10 mph,0 mph,29.64 in,0.0 in,Fair
2024-09-19,7:20 AM,66 °F,57 °F,73 %,NE,8 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,7:50 AM,66 °F,57 °F,73 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,8:20 AM,68 °F,57 °F,68 %,NE,9 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,8:50 AM,70 °F,57 °F,64 %,NE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,9:20 AM,72 °F,55 °F,57 %,NE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,9:50 AM,73 °F,57 °F,57 %,NE,10 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,10:20 AM,73 °F,55 °F,53 %,NE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,10:50 AM,75 °F,55 °F,50 %,ENE,12 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,11:20 AM,75 °F,55 °F,50 %,NE,12 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,11:50 AM,75 °F,55 °F,50 %,NNE,15 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,12:20 PM,77 °F,61 °F,57 %,NNE,16 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,12:50 PM,75 °F,59 °F,57 %,NE,17 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,1:20 PM,75 °F,59 °F,57 %,NE,18 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,1:50 PM,75 °F,55 °F,50 %,NNE,17 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,2:20 PM,75 °F,55 °F,50 %,NE,22 mph,0 mph,29.67 in,0.0 in,Partly Cloudy / Windy
2024-09-19,2:50 PM,75 °F,55 °F,50 %,NNE,17 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-19,3:20 PM,75 °F,55 °F,50 %,NNE,18 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-19,3:50 PM,75 °F,59 °F,57 %,NNE,20 mph,0 mph,29.64 in,0.0 in,Partly Cloudy
2024-09-19,4:20 PM,75 °F,57 °F,53 %,NNE,17 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,4:50 PM,73 °F,55 °F,53 %,NE,18 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,5:20 PM,73 °F,57 °F,57 %,NNE,17 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,5:50 PM,72 °F,57 °F,60 %,NNE,17 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,6:20 PM,70 °F,57 °F,64 %,NNE,18 mph,0 mph,29.67 in,0.0 in,Partly Cloudy
2024-09-19,6:50 PM,70 °F,57 °F,64 %,NE,18 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,7:20 PM,68 °F,57 °F,68 %,NE,16 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,7:50 PM,68 °F,59 °F,73 %,NE,14 mph,0 mph,29.67 in,0.0 in,Fair
2024-09-19,8:20 PM,68 °F,59 °F,73 %,NE,13 mph,0 mph,29.67 in,0.0 in,Fair
